district_id,police_station_id,crime_category_id,crime_registered_date,day_of_week,week_of_year,crime_month,crime_quarter,crime_year,lag_1,lag_7,lag_30,rolling_avg_7,rolling_avg_30,crime_count
46044000000056013,46044000000052493,46044000000055012,2025-12-26,5,52,12,4,2025,,,,31,31,31
46044000000057006,46044000000054508,46044000000053039,2022-07-04,1,27,7,3,2022,,,,19,19,19
46044000000058014,46044000000052541,46044000000055012,2023-01-02,1,1,1,1,2023,,,,26,26,26
46044000000053033,46044000000052489,46044000000056022,2023-02-04,6,5,2,1,2023,,,,17,17,17
46044000000057003,46044000000053579,46044000000053038,2022-11-12,6,45,11,4,2022,,,,17,17,17
46044000000053033,46044000000053535,46044000000058017,2025-04-11,5,15,4,2,2025,,,,23,23,23
46044000000056018,46044000000052448,46044000000058018,2024-05-23,4,21,5,2,2024,,,,39,39,39
46044000000054018,46044000000053574,46044000000055012,2022-02-22,2,8,2,1,2022,,,,24,24,24
46044000000056013,46044000000052460,46044000000055011,2024-09-05,4,36,9,3,2024,,,,21,21,21
46044000000056014,46044000000053607,46044000000053038,2024-08-26,1,35,8,3,2024,,,,28,28,28
46044000000057003,46044000000053579,46044000000058018,2022-11-12,6,45,11,4,2022,,,,44,44,44
46044000000052016,46044000000052459,46044000000056021,2025-12-02,2,49,12,4,2025,,,,12,12,12
46044000000054018,46044000000052490,46044000000057008,2025-09-18,4,38,9,3,2025,,,,32,32,32
46044000000058015,46044000000052517,46044000000053038,2024-06-06,4,23,6,2,2024,,,,50,50,50
46044000000057004,46044000000052552,46044000000056022,2025-03-27,4,13,3,1,2025,,,,29,29,29
46044000000055009,46044000000053542,46044000000058017,2022-04-13,3,15,4,2,2022,,,,19,19,19
46044000000056018,46044000000054511,46044000000058018,2022-06-20,1,25,6,2,2022,,,,33,33,33
46044000000055009,46044000000053584,46044000000055011,2022-03-11,5,10,3,1,2022,,,,24,24,24
46044000000057003,46044000000053574,46044000000057008,2024-08-09,5,32,8,3,2024,,,,29,29,29
46044000000057005,46044000000053506,46044000000057008,2024-12-24,2,52,12,4,2024,,,,34,34,34
46044000000056017,46044000000052506,46044000000052021,2025-06-20,5,25,6,2,2025,,,,36,36,36
46044000000052018,46044000000053544,46044000000055012,2023-01-02,1,1,1,1,2023,,,,25,25,25
46044000000053032,46044000000054500,46044000000056021,2024-06-15,6,24,6,2,2024,,,,22,22,22
46044000000058011,46044000000052446,46044000000052021,2024-11-25,1,48,11,4,2024,,,,21,21,21
46044000000057004,46044000000052546,46044000000055011,2024-10-21,1,43,10,4,2024,,,,33,33,33
46044000000055007,46044000000054491,46044000000056022,2023-08-16,3,33,8,3,2023,,,,27,27,27
46044000000055009,46044000000054516,46044000000053039,2022-12-17,6,50,12,4,2022,,,,40,40,40
46044000000052018,46044000000052482,46044000000056021,2024-12-24,2,52,12,4,2024,,,,23,23,23
46044000000056017,46044000000054518,46044000000055011,2024-03-27,3,13,3,1,2024,,,,50,50,50
46044000000056015,46044000000052512,46044000000055012,2022-10-09,0,40,10,4,2022,,,,33,33,33
46044000000052018,46044000000054496,46044000000052021,2024-09-21,6,38,9,3,2024,,,,47,47,47
46044000000056015,46044000000054510,46044000000056022,2023-07-28,5,30,7,3,2023,,,,17,17,17
46044000000058015,46044000000054504,46044000000055012,2025-06-12,4,24,6,2,2025,,,,32,32,32
46044000000057003,46044000000052504,46044000000058018,2025-04-05,6,14,4,2,2025,,,,14,14,14
46044000000053032,46044000000054488,46044000000054027,2023-08-19,6,33,8,3,2023,,,,16,16,16
46044000000052018,46044000000053594,46044000000055011,2025-07-16,3,29,7,3,2025,,,,48,48,48
46044000000052016,46044000000052508,46044000000054027,2023-06-03,6,22,6,2,2023,,,,10,10,10
46044000000052016,46044000000052508,46044000000054027,2024-07-07,0,27,7,3,2024,10,,,508.5,508.5,17
46044000000054015,46044000000053544,46044000000057008,2022-10-14,5,41,10,4,2022,,,,16,16,16
46044000000056016,46044000000054500,46044000000053039,2025-09-17,3,38,9,3,2025,,,,29,29,29
46044000000057003,46044000000053542,46044000000054027,2025-01-05,0,1,1,1,2025,,,,28,28,28
46044000000056017,46044000000053536,46044000000054027,2025-07-05,6,27,7,3,2025,,,,15,15,15
46044000000053032,46044000000053592,46044000000057008,2022-10-14,5,41,10,4,2022,,,,26,26,26
46044000000052017,46044000000052561,46044000000056022,2022-06-22,3,25,6,2,2022,,,,26,26,26
46044000000057006,46044000000052459,46044000000054027,2024-12-25,3,52,12,4,2024,,,,36,36,36
46044000000052016,46044000000052459,46044000000052021,2025-12-02,2,49,12,4,2025,,,,22,22,22
46044000000053034,46044000000053613,46044000000055012,2023-10-18,3,42,10,4,2023,,,,25,25,25
46044000000056016,46044000000054511,46044000000057008,2022-05-08,0,18,5,2,2022,,,,25,25,25
46044000000056016,46044000000053521,46044000000056022,2024-09-10,2,37,9,3,2024,,,,16,16,16
46044000000056014,46044000000053529,46044000000058017,2023-11-25,6,47,11,4,2023,,,,36,36,36
46044000000055007,46044000000052535,46044000000058018,2023-01-07,6,1,1,1,2023,,,,22,22,22
46044000000052018,46044000000052546,46044000000053038,2023-04-02,0,13,4,2,2023,,,,22,22,22
46044000000056017,46044000000053556,46044000000057008,2025-10-02,4,40,10,4,2025,,,,26,26,26
46044000000058015,46044000000052560,46044000000055011,2025-12-07,0,49,12,4,2025,,,,24,24,24
46044000000055007,46044000000053552,46044000000052021,2023-11-03,5,44,11,4,2023,,,,32,32,32
46044000000056014,46044000000054487,46044000000053040,2022-12-01,4,48,12,4,2022,,,,18,18,18
46044000000052014,46044000000053566,46044000000055012,2025-04-17,4,16,4,2,2025,,,,19,19,19
46044000000057005,46044000000053561,46044000000058018,2024-11-23,6,47,11,4,2024,,,,16,16,16
46044000000056015,46044000000053598,46044000000056021,2023-11-06,1,45,11,4,2023,,,,41,41,41
46044000000054016,46044000000053555,46044000000056021,2025-06-22,0,25,6,2,2025,,,,5,5,5
46044000000053031,46044000000053598,46044000000053038,2022-06-15,3,24,6,2,2022,,,,5,5,5
46044000000054016,46044000000052518,46044000000054027,2022-01-04,2,1,1,1,2022,,,,10,10,10
46044000000056014,46044000000054493,46044000000054027,2022-04-22,5,16,4,2,2022,,,,6,6,6
46044000000057005,46044000000053560,46044000000053040,2025-07-02,3,27,7,3,2025,,,,6,6,6
46044000000052014,46044000000053540,46044000000058018,2024-08-04,0,31,8,3,2024,,,,9,9,9
46044000000058013,46044000000053557,46044000000053040,2024-08-11,0,32,8,3,2024,,,,7,7,7
46044000000055007,46044000000053558,46044000000058018,2025-11-19,3,47,11,4,2025,,,,10,10,10
46044000000056017,46044000000052450,46044000000053040,2022-08-24,3,34,8,3,2022,,,,10,10,10
46044000000052018,46044000000053533,46044000000055012,2022-01-02,0,52,1,1,2022,,,,10,10,10
46044000000057004,46044000000052525,46044000000052021,2025-04-18,5,16,4,2,2025,,,,10,10,10
46044000000058013,46044000000053557,46044000000058017,2024-08-11,0,32,8,3,2024,,,,10,10,10
46044000000053034,46044000000054509,46044000000054027,2024-09-04,3,36,9,3,2024,,,,9,9,9
46044000000058011,46044000000053598,46044000000053039,2024-05-23,4,21,5,2,2024,,,,10,10,10
46044000000058015,46044000000052494,46044000000053040,2024-04-19,5,16,4,2,2024,,,,10,10,10
46044000000052016,46044000000053604,46044000000055011,2025-06-22,0,25,6,2,2025,,,,9,9,9
46044000000052016,46044000000052568,46044000000054027,2025-08-12,2,33,8,3,2025,,,,10,10,10
46044000000057006,46044000000052450,46044000000058017,2023-08-02,3,31,8,3,2023,,,,10,10,10
46044000000055006,46044000000052554,46044000000053038,2025-08-25,1,35,8,3,2025,,,,8,8,8
46044000000055009,46044000000052510,46044000000056021,2022-11-21,1,47,11,4,2022,,,,9,9,9
46044000000056013,46044000000052466,46044000000058017,2024-02-21,3,8,2,1,2024,,,,8,8,8
46044000000052017,46044000000053536,46044000000052021,2024-06-27,4,26,6,2,2024,,,,7,7,7
46044000000055007,46044000000053547,46044000000053040,2025-09-22,1,39,9,3,2025,,,,7,7,7
46044000000055009,46044000000052485,46044000000055011,2025-01-17,5,3,1,1,2025,,,,10,10,10
46044000000054017,46044000000054502,46044000000055011,2022-02-02,3,5,2,1,2022,,,,10,10,10
46044000000056014,46044000000053529,46044000000053040,2025-02-07,5,6,2,1,2025,,,,10,10,10
46044000000052018,46044000000053533,46044000000058017,2022-01-02,0,52,1,1,2022,,,,10,10,10
46044000000052018,46044000000053533,46044000000058017,2023-08-16,3,33,8,3,2023,10,,,54.5,54.5,9
46044000000057004,46044000000052549,46044000000053038,2025-05-01,4,18,5,2,2025,,,,3,3,3
46044000000056014,46044000000054503,46044000000056021,2025-05-02,5,18,5,2,2025,,,,5,5,5
46044000000052014,46044000000053508,46044000000056022,2023-11-26,0,47,11,4,2023,,,,3,3,3
46044000000056016,46044000000052529,46044000000058017,2022-10-20,4,42,10,4,2022,,,,5,5,5
46044000000057004,46044000000054510,46044000000052021,2022-09-03,6,35,9,3,2022,,,,5,5,5
46044000000058015,46044000000052517,46044000000058018,2024-06-06,4,23,6,2,2024,,,,4,4,4
46044000000053033,46044000000052514,46044000000054027,2025-07-24,4,30,7,3,2025,,,,4,4,4
46044000000057006,46044000000052566,46044000000058017,2024-06-24,1,26,6,2,2024,,,,5,5,5
46044000000058014,46044000000053544,46044000000053038,2025-06-04,3,23,6,2,2025,,,,5,5,5
46044000000052017,46044000000053579,46044000000058018,2023-06-08,4,23,6,2,2023,,,,5,5,5
46044000000056017,46044000000053547,46044000000052021,2023-12-07,4,49,12,4,2023,,,,3,3,3
46044000000056018,46044000000052465,46044000000056022,2024-03-21,4,12,3,1,2024,,,,3,3,3
46044000000056016,46044000000052529,46044000000053040,2022-10-20,4,42,10,4,2022,,,,2,2,2
46044000000057006,46044000000052547,46044000000058017,2025-09-28,0,39,9,3,2025,,,,3,3,3
46044000000052016,46044000000052531,46044000000056021,2022-02-25,5,8,2,1,2022,,,,5,5,5
46044000000054016,46044000000053555,46044000000053040,2025-06-22,0,25,6,2,2025,,,,5,5,5
46044000000055009,46044000000053499,46044000000058017,2023-02-06,1,6,2,1,2023,,,,5,5,5
46044000000053032,46044000000053528,46044000000058018,2022-10-09,0,40,10,4,2022,,,,5,5,5
46044000000053032,46044000000052481,46044000000056021,2024-07-23,2,30,7,3,2024,,,,5,5,5
46044000000054017,46044000000053524,46044000000054027,2022-09-24,6,38,9,3,2022,,,,5,5,5
46044000000056015,46044000000054502,46044000000053038,2024-06-10,1,24,6,2,2024,,,,5,5,5
46044000000052014,46044000000053533,46044000000053039,2022-11-01,2,44,11,4,2022,,,,5,5,5
46044000000056013,46044000000053517,46044000000053039,2025-05-05,1,19,5,2,2025,,,,2,2,2
46044000000053034,46044000000052520,46044000000058017,2022-04-15,5,15,4,2,2022,,,,2,2,2
46044000000058011,46044000000052457,46044000000053038,2022-07-28,4,30,7,3,2022,,,,4,4,4
46044000000057004,46044000000052452,46044000000052021,2022-09-01,4,35,9,3,2022,,,,5,5,5
46044000000055008,46044000000053606,46044000000057008,2024-11-23,6,47,11,4,2024,,,,4,4,4
46044000000052017,46044000000053544,46044000000053040,2023-07-26,3,30,7,3,2023,,,,5,5,5
46044000000052017,46044000000053544,46044000000053040,2023-10-15,0,41,10,4,2023,5,,,27.5,27.5,5
46044000000053031,46044000000052515,46044000000055012,2025-12-21,0,51,12,4,2025,,,,4,4,4
46044000000053031,46044000000053583,46044000000055011,2022-10-25,2,43,10,4,2022,,,,5,5,5
46044000000052014,46044000000053533,46044000000053040,2022-11-01,2,44,11,4,2022,,,,4,4,4
46044000000052018,46044000000052470,46044000000054027,2023-03-08,3,10,3,1,2023,,,,5,5,5
46044000000055006,46044000000053585,46044000000055012,2025-04-25,5,17,4,2,2025,,,,5,5,5
46044000000056013,46044000000053619,46044000000053038,2025-10-06,1,41,10,4,2025,,,,5,5,5
46044000000058012,46044000000053619,46044000000053039,2023-11-24,5,47,11,4,2023,,,,5,5,5
46044000000054018,46044000000052511,46044000000057008,2022-05-01,0,17,5,2,2022,,,,3,3,3
46044000000053034,46044000000053566,46044000000052021,2022-06-12,0,23,6,2,2022,,,,4,4,4
46044000000056014,46044000000053586,46044000000054027,2025-12-24,3,52,12,4,2025,,,,5,5,5
46044000000055006,46044000000052519,46044000000055011,2022-03-15,2,11,3,1,2022,,,,2,2,2
46044000000054015,46044000000052508,46044000000057008,2023-03-13,1,11,3,1,2023,,,,5,5,5
46044000000054015,46044000000052472,46044000000058017,2023-02-13,1,7,2,1,2023,,,,5,5,5
46044000000058011,46044000000053508,46044000000056022,2023-03-27,1,13,3,1,2023,,,,5,5,5
46044000000058014,46044000000053494,46044000000052021,2024-02-05,1,6,2,1,2024,,,,3,3,3
46044000000056013,46044000000053558,46044000000055011,2023-08-13,0,32,8,3,2023,,,,5,5,5
46044000000056013,46044000000052498,46044000000058018,2023-07-15,6,28,7,3,2023,,,,5,5,5
46044000000058015,46044000000052494,46044000000053038,2024-04-19,5,16,4,2,2024,,,,4,4,4
46044000000053034,46044000000053560,46044000000056021,2024-02-21,3,8,2,1,2024,,,,4,4,4
46044000000056014,46044000000054500,46044000000053040,2022-12-19,1,51,12,4,2022,,,,5,5,5
46044000000055007,46044000000053505,46044000000056022,2022-10-26,3,43,10,4,2022,,,,5,5,5
46044000000056015,46044000000053495,46044000000056021,2024-04-06,6,14,4,2,2024,,,,4,4,4
46044000000056018,46044000000052465,46044000000058017,2024-03-21,4,12,3,1,2024,,,,5,5,5
46044000000052017,46044000000052520,46044000000053038,2022-04-06,3,14,4,2,2022,,,,5,5,5
46044000000055008,46044000000053607,46044000000056022,2023-07-02,0,26,7,3,2023,,,,5,5,5
46044000000055006,46044000000053617,46044000000056021,2023-08-15,2,33,8,3,2023,,,,5,5,5
46044000000056018,46044000000052506,46044000000056021,2024-07-08,1,28,7,3,2024,,,,4,4,4
46044000000055006,46044000000052478,46044000000056022,2022-03-26,6,12,3,1,2022,,,,5,5,5
46044000000055009,46044000000053499,46044000000053039,2023-02-06,1,6,2,1,2023,,,,3,3,3
46044000000057004,46044000000053593,46044000000058018,2023-06-07,3,23,6,2,2023,,,,5,5,5
46044000000055009,46044000000053563,46044000000054027,2022-10-23,0,42,10,4,2022,,,,5,5,5
46044000000056016,46044000000052557,46044000000058017,2023-08-15,2,33,8,3,2023,,,,5,5,5
46044000000057006,46044000000052566,46044000000054027,2024-06-24,1,26,6,2,2024,,,,4,4,4
46044000000054015,46044000000052490,46044000000056022,2023-11-21,2,47,11,4,2023,,,,4,4,4
46044000000058011,46044000000053501,46044000000053039,2022-06-13,1,24,6,2,2022,,,,5,5,5
46044000000054018,46044000000053575,46044000000058017,2025-11-01,6,44,11,4,2025,,,,5,5,5
46044000000056013,46044000000053525,46044000000058018,2025-10-22,3,43,10,4,2025,,,,5,5,5
46044000000057004,46044000000052510,46044000000055012,2023-11-10,5,45,11,4,2023,,,,4,4,4
46044000000055007,46044000000052536,46044000000053038,2022-08-10,3,32,8,3,2022,,,,4,4,4
46044000000053034,46044000000052475,46044000000053040,2022-04-01,5,13,4,2,2022,,,,5,5,5
46044000000052017,46044000000053544,46044000000053039,2023-07-26,3,30,7,3,2023,,,,5,5,5
46044000000057003,46044000000053607,46044000000058018,2022-08-26,5,34,8,3,2022,,,,4,4,4
46044000000056013,46044000000052545,46044000000058018,2025-05-04,0,18,5,2,2025,,,,5,5,5
46044000000052018,46044000000053524,46044000000053038,2024-12-19,4,51,12,4,2024,,,,5,5,5
46044000000055007,46044000000053547,46044000000058018,2025-09-22,1,39,9,3,2025,,,,5,5,5
46044000000054016,46044000000053595,46044000000055011,2023-07-24,1,30,7,3,2023,,,,4,4,4
46044000000053034,46044000000054491,46044000000055011,2025-12-05,5,49,12,4,2025,,,,5,5,5
46044000000058013,46044000000052542,46044000000052021,2023-09-08,5,36,9,3,2023,,,,3,3,3
46044000000055008,46044000000052547,46044000000054027,2024-01-07,0,1,1,1,2024,,,,4,4,4
46044000000055006,46044000000052495,46044000000055011,2024-10-28,1,44,10,4,2024,,,,5,5,5
46044000000058014,46044000000054489,46044000000056021,2024-05-08,3,19,5,2,2024,,,,5,5,5
46044000000052018,46044000000052562,46044000000054027,2023-06-24,6,25,6,2,2023,,,,5,5,5
46044000000058015,46044000000052481,46044000000053038,2023-03-12,0,10,3,1,2023,,,,5,5,5
46044000000052018,46044000000052550,46044000000056022,2025-05-20,2,21,5,2,2025,,,,5,5,5
46044000000057004,46044000000053602,46044000000052021,2023-10-13,5,41,10,4,2023,,,,5,5,5
46044000000054017,46044000000052523,46044000000058018,2023-08-11,5,32,8,3,2023,,,,5,5,5
46044000000054017,46044000000052484,46044000000053038,2022-09-21,3,38,9,3,2022,,,,5,5,5
46044000000054016,46044000000054520,46044000000058017,2024-01-28,0,4,1,1,2024,,,,5,5,5
46044000000052017,46044000000053594,46044000000052021,2025-03-03,1,10,3,1,2025,,,,5,5,5
46044000000052018,46044000000052533,46044000000053038,2023-12-06,3,49,12,4,2023,,,,3,3,3
46044000000053034,46044000000052475,46044000000055011,2022-04-01,5,13,4,2,2022,,,,3,3,3
46044000000055007,46044000000052464,46044000000053039,2024-11-15,5,46,11,4,2024,,,,5,5,5
46044000000057003,46044000000052539,46044000000054027,2022-05-14,6,19,5,2,2022,,,,5,5,5
46044000000057005,46044000000054509,46044000000054027,2025-04-12,6,15,4,2,2025,,,,4,4,4
46044000000058011,46044000000053595,46044000000055012,2025-12-02,2,49,12,4,2025,,,,4,4,4
46044000000055007,46044000000053505,46044000000054027,2022-10-26,3,43,10,4,2022,,,,5,5,5
46044000000058015,46044000000052464,46044000000058018,2022-09-04,0,35,9,3,2022,,,,5,5,5
46044000000056017,46044000000053556,46044000000053038,2025-10-02,4,40,10,4,2025,,,,2,2,2
46044000000054016,46044000000054520,46044000000054027,2024-01-28,0,4,1,1,2024,,,,5,5,5
46044000000056015,46044000000052567,46044000000053040,2023-11-21,2,47,11,4,2023,,,,5,5,5
46044000000057006,46044000000054490,46044000000054027,2023-03-21,2,12,3,1,2023,,,,5,5,5
46044000000058015,46044000000052481,46044000000058017,2023-03-12,0,10,3,1,2023,,,,4,4,4
46044000000056016,46044000000052557,46044000000055011,2023-08-15,2,33,8,3,2023,,,,5,5,5
46044000000055008,46044000000052527,46044000000057008,2022-02-27,0,8,2,1,2022,,,,3,3,3
46044000000058011,46044000000053595,46044000000058017,2025-12-02,2,49,12,4,2025,,,,5,5,5
46044000000053034,46044000000054517,46044000000054027,2025-11-01,6,44,11,4,2025,,,,4,4,4
46044000000057004,46044000000053538,46044000000058017,2024-02-24,6,8,2,1,2024,,,,4,4,4
46044000000057003,46044000000053607,46044000000055011,2022-08-26,5,34,8,3,2022,,,,3,3,3
46044000000058011,46044000000054501,46044000000054027,2023-02-27,1,9,2,1,2023,,,,4,4,4
46044000000054016,46044000000053595,46044000000053040,2023-07-24,1,30,7,3,2023,,,,3,3,3
46044000000056017,46044000000052528,46044000000055012,2024-05-23,4,21,5,2,2024,,,,4,4,4
46044000000052017,46044000000052484,46044000000052021,2023-12-03,0,48,12,4,2023,,,,5,5,5
46044000000052014,46044000000052504,46044000000053038,2022-09-26,1,39,9,3,2022,,,,4,4,4
46044000000058014,46044000000052532,46044000000055011,2024-08-03,6,31,8,3,2024,,,,5,5,5
46044000000055007,46044000000052536,46044000000055012,2022-08-10,3,32,8,3,2022,,,,5,5,5
46044000000058015,46044000000053559,46044000000057008,2023-09-10,0,36,9,3,2023,,,,5,5,5
46044000000058014,46044000000053494,46044000000058018,2024-02-05,1,6,2,1,2024,,,,5,5,5
46044000000057004,46044000000052564,46044000000052021,2024-12-18,3,51,12,4,2024,,,,4,4,4
46044000000057006,46044000000053530,46044000000055011,2024-06-03,1,23,6,2,2024,,,,5,5,5
46044000000058012,46044000000053541,46044000000054027,2025-02-27,4,9,2,1,2025,,,,3,3,3
46044000000055008,46044000000053567,46044000000053040,2024-09-10,2,37,9,3,2024,,,,5,5,5
46044000000053031,46044000000053582,46044000000054027,2024-07-23,2,30,7,3,2024,,,,5,5,5
46044000000057003,46044000000054517,46044000000052021,2025-02-16,0,7,2,1,2025,,,,3,3,3
46044000000054017,46044000000053616,46044000000056021,2024-08-17,6,33,8,3,2024,,,,5,5,5
46044000000056013,46044000000052447,46044000000057008,2025-08-22,5,34,8,3,2025,,,,5,5,5
46044000000058014,46044000000052549,46044000000058018,2022-08-12,5,32,8,3,2022,,,,4,4,4
46044000000055007,46044000000053600,46044000000056022,2025-04-18,5,16,4,2,2025,,,,4,4,4
46044000000054018,46044000000052538,46044000000056021,2025-12-06,6,49,12,4,2025,,,,13,13,13
