district_id,police_station_id,crime_category_id,incident_registered_date,count
KA-16,Ghantikeri PS,Vehicle Theft,2024-09-17,5
KA-14,Turuvkere PS,Rioting,2025-10-04,5
KA-26,M.K. Doddi PS,Kidnapping,2024-05-17,5
KA-23,Gowribidanur Rural PS,Robbery,2022-10-09,5
KA-24,Madanahipparga PS,Rioting,2022-03-04,5
KA-08,Bilagi PS,Domestic Violence,2023-02-21,5
KA-10,Miryan PS,Rioting,2023-09-17,5
KA-03,Hebbal PS,Domestic Violence,2022-01-06,5
KA-18,Hirehadagali PS,Murder,2024-11-25,4
KA-19,Mico Layout PS,Cyber Crime,2022-02-25,4
KA-19,Mico Layout PS,Fraud,2022-02-25,4
KA-08,Balur PS,Drug Offence,2023-03-13,4
KA-26,Sathanuru PS,Domestic Violence,2025-05-02,4
KA-02,Avalahally PS,Cyber Crime,2023-08-11,4
KA-11,Vibanagara PS,Fraud,2022-02-16,4
KA-30,Yelburga PS,Cyber Crime,2024-04-21,4
KA-30,Yelburga PS,Vehicle Theft,2024-04-21,4
KA-09,Mangalapet Market PS,Robbery,2023-05-01,4
KA-24,Yeregera PS,Domestic Violence,2022-08-04,4
KA-27,Shikaripura Rural PS,Burglary,2025-03-23,4
KA-11,Konaje PS,Vehicle Theft,2025-11-01,4
KA-13,Devara Hipparagi PS,Rioting,2024-05-23,4
KA-11,Turvihal PS,Drug Offence,2024-12-10,4
KA-16,M.K. Doddi PS,Murder,2023-11-22,4
KA-31,Mudalgi PS,Burglary,2023-02-01,4
KA-11,Yelahanka PS,Theft,2025-04-05,4
KA-05,Subramanya Nagar PS,Vehicle Theft,2024-09-15,4
KA-29,Shanthapur PS,Theft,2025-08-02,4
KA-26,Sathanuru PS,Theft,2025-05-02,4
KA-24,Yelburga PS,Domestic Violence,2025-12-05,4
KA-25,Yedrami PS,Domestic Violence,2022-07-18,4
KA-25,Madanahipparga PS,Assault,2024-01-16,4
KA-20,Gownapalli PS,Cyber Crime,2024-10-09,4
KA-09,Byndoor PS,Domestic Violence,2025-10-02,4
KA-09,Mangalapet Market PS,Burglary,2023-05-01,4
KA-14,Ron PS,Kidnapping,2022-10-27,4
KA-08,Honnali PS,Domestic Violence,2022-08-24,4
KA-08,Chigateri PS,Rioting,2024-04-14,4
KA-17,Kembhavi PS,Murder,2024-01-07,4
KA-12,Shahapura PS,Kidnapping,2024-07-19,4
KA-19,K.R. Pet Town PS,Robbery,2025-01-17,4
KA-22,Patanayakanahalli PS,Drug Offence,2022-10-25,4
KA-15,Ramanagara Women PS,Theft,2024-02-20,4
KA-13,Miryan PS,Robbery,2025-09-28,4
KA-16,Manna Ekhelli PS,Cyber Crime,2025-02-16,4
KA-14,Jayanagar PS,Vehicle Theft,2024-06-06,4
KA-05,Chittapura PS,Cyber Crime,2025-07-24,4
KA-13,Teradal PS,Theft,2022-07-28,4
KA-17,Talakadu PS,Assault,2024-11-23,4
KA-22,Kadra PS,Rioting,2025-12-21,4
KA-10,Channapatna Town PS,Domestic Violence,2022-11-01,4
KA-24,Karwar Town PS,Murder,2022-06-12,4
KA-14,Besagaraghalli PS,Theft,2024-04-19,4
KA-24,Dandeli Town PS,Robbery,2024-02-21,4
KA-01,Sandur PS,Robbery,2024-04-06,4
KA-31,Malpe PS,Robbery,2024-07-08,4
KA-20,Doddaballapura Rural PS,Cyber Crime,2024-06-24,4
KA-27,Raibag PS,Drug Offence,2023-11-21,4
KA-07,Santhebennur PS,Rioting,2023-11-10,4
KA-29,K.B. Cross PS,Theft,2022-08-10,4
KA-16,Balur PS,Vehicle Theft,2022-08-26,4
KA-06,Ron PS,Fraud,2023-07-24,4
KA-17,Kembhavi PS,Cyber Crime,2024-01-07,4
KA-18,Chandra Layout PS,Cyber Crime,2025-04-12,4
KA-13,Ron PS,Rioting,2025-12-02,4
KA-14,Andersonpet PS,Burglary,2023-03-12,4
KA-24,Manna Ekhelli PS,Cyber Crime,2025-11-01,4
KA-07,Vijayanagar PS,Burglary,2024-02-24,4
KA-13,City Market PS,Cyber Crime,2023-02-27,4
KA-09,Srimangala PS,Rioting,2024-05-23,4
KA-10,Hebri PS,Theft,2022-09-26,4
KA-07,Hariharapura PS,Murder,2024-12-18,4
KA-02,Kampli PS,Vehicle Theft,2025-06-14,4
KA-27,Bhatkal Town PS,Robbery,2022-12-24,4
KA-27,Belagavi City Women PS,Kidnapping,2024-07-10,4
KA-07,Peenya PS,Murder,2025-07-21,4
KA-29,Kodigehalli PS,Robbery,2025-07-02,4
KA-18,Chandra Layout PS,Assault,2025-04-12,4
KA-31,Vyalikaval PS,Burglary,2025-11-04,4
KA-10,Nelamangala Town PS,Theft,2023-12-24,4
KA-25,APMC Navanagar,Robbery,2023-02-28,4
KA-07,Santemaralli PS,Murder,2023-08-05,4
KA-09,Nandini Layout PS,Burglary,2024-10-16,4
KA-06,Mannalli PS,Drug Offence,2025-12-26,4
KA-13,City Market PS,Fraud,2023-02-27,4
KA-19,Malur PS,Robbery,2022-05-13,4
KA-26,Patanayakanahalli PS,Fraud,2025-12-02,4
KA-12,Kollegala Town PS,Burglary,2024-08-11,4
KA-17,Belur PS,Kidnapping,2022-01-18,4
KA-05,Tekkalkota PS,Vehicle Theft,2022-09-03,4
KA-07,Kembhavi PS,Robbery,2025-11-20,4
KA-10,Nelamangala Town PS,Rioting,2023-12-24,4
KA-22,Gokarna PS,Domestic Violence,2025-02-28,4
KA-13,City Market PS,Burglary,2023-02-27,4
KA-22,City Market PS,Domestic Violence,2024-08-14,4
KA-15,Bendigeri PS,Robbery,2023-06-05,4
KA-03,Kuvempunagar PS,Vehicle Theft,2022-08-12,4
KA-29,Mambali PS,Drug Offence,2025-04-18,4
KA-30,Vidyaranyarpuram PS,Rioting,2025-03-03,4
KA-22,Konanakunte PS,Theft,2023-09-07,4
KA-19,Nanjanagudu Town PS,Kidnapping,2024-07-06,4
KA-08,Udupi CEN Crime PS,Murder,2022-06-19,4
KA-22,Srimangala PS,Robbery,2022-08-15,4
KA-17,Kapu PS,Murder,2024-08-07,4
KA-09,Bagalkot Women PS,Fraud,2025-12-20,4
KA-15,Ponnampet PS,Rioting,2022-03-26,4
KA-02,Ramnagar PS,Burglary,2022-06-08,4
KA-31,Jayaprakash Nagar PS,Assault,2024-03-21,4
KA-19,T.B. Dam PS,Domestic Violence,2022-08-03,4
KA-21,Bidar Town PS,Theft,2025-08-07,4
KA-13,Mandya Rural PS,Kidnapping,2022-12-13,4
KA-11,Konanur PS,Assault,2022-04-01,4
KA-10,Viveknagar PS,Assault,2025-10-07,4
KA-27,Goruru PS,Burglary,2023-01-04,4
KA-25,Kallambella PS,Cyber Crime,2024-01-13,4
KA-19,Chandrashekarpura PS,Cyber Crime,2024-08-17,4
KA-25,APMC Navanagar,Burglary,2023-02-28,4
KA-12,Hokrana PS,Burglary,2025-12-08,4
KA-11,Bhatkal Town PS,Theft,2022-09-24,4
KA-05,Mysuru CEN Crime PS,Assault,2024-03-02,4
KA-12,Yeshwanthapura PS,Fraud,2023-03-28,4
KA-29,Yeregera PS,Vehicle Theft,2024-11-11,4
KA-25,Devara Hipparagi PS,Drug Offence,2024-11-12,4
KA-06,Anavatti PS,Vehicle Theft,2022-05-12,4
KA-07,Kodagu Women PS,Burglary,2024-03-23,4
KA-08,Hassan CEN Crime PS,Burglary,2023-05-02,4
KA-07,Hariharapura PS,Domestic Violence,2024-12-18,4
KA-10,Shanthapur PS,Cyber Crime,2025-04-02,4
KA-02,Jayanagar PS,Murder,2023-01-27,4
KA-20,Chikkajala PS,Rioting,2025-12-22,4
KA-23,K.B. Cross PS,Domestic Violence,2022-06-11,4
KA-21,East CEN Crime PS,Robbery,2024-10-09,4
KA-16,Mayakonda PS,Robbery,2023-02-13,4
KA-04,Mangaluru North PS,Assault,2023-06-05,4
KA-02,Teradal PS,Vehicle Theft,2024-02-20,4
KA-08,Viveknagar PS,Theft,2022-11-21,4
KA-18,Guttal PS,Robbery,2022-01-22,4
KA-06,Shankarpura PS,Rioting,2022-03-23,4
KA-04,Dhannura PS,Burglary,2023-12-22,4
KA-28,Tumakur Rural PS,Robbery,2022-08-27,4
KA-17,Ron PS,Fraud,2022-03-18,4
KA-21,Attibele PS,Vehicle Theft,2023-01-04,4
KA-19,Doddawad PS,Drug Offence,2024-01-23,4
KA-17,Mico Layout PS,Theft,2024-04-17,4
KA-15,Chikkajala PS,Fraud,2022-06-26,4
KA-13,Mandya Rural PS,Murder,2022-12-13,4
KA-15,Huliyar PS,Vehicle Theft,2025-03-01,4
KA-27,Shahabad Town PS,Robbery,2024-04-18,4
KA-17,Dandeli Town PS,Burglary,2022-03-26,4
KA-22,Patanayakanahalli PS,Rioting,2022-10-25,4
KA-30,Bellanduru PS,Rioting,2025-03-09,4
KA-13,Gandhi Chowk PS,Fraud,2024-09-10,4
KA-13,Vibanagara PS,Cyber Crime,2025-11-23,4
KA-22,Chandrashekarpura PS,Burglary,2023-10-23,4
KA-06,Mannalli PS,Assault,2025-12-26,4
KA-13,Malur PS,Theft,2022-10-23,4
KA-26,Raichur Women PS,Domestic Violence,2022-04-22,4
KA-20,Chamarajanagar Rural PS,Vehicle Theft,2024-12-02,4
KA-11,Shahapura PS,Kidnapping,2023-11-07,4
KA-06,Shankarpura PS,Robbery,2022-03-23,4
KA-04,Mallanduru PS,Burglary,2025-07-06,4
KA-24,Sagara Town PS,Rioting,2022-04-15,3
KA-31,Dandeli Town PS,Theft,2022-07-12,3
KA-01,Kalaburagi City CENCrime PS,Robbery,2023-11-21,3
KA-11,Yelahanka PS,Fraud,2025-04-05,3
KA-20,Hortti PS,Robbery,2024-12-09,3
KA-19,Mallanduru PS,Rioting,2022-04-28,3
KA-21,Hassan CEN Crime PS,Theft,2023-03-25,3
KA-29,Shanthapur PS,Domestic Violence,2025-08-02,3
KA-20,Gundlupete PS,Cyber Crime,2024-06-23,3
KA-05,Mysuru CEN Crime PS,Theft,2024-03-02,3
KA-05,Shanthapur PS,Theft,2025-03-28,3
KA-08,Chigateri PS,Drug Offence,2024-04-14,3
KA-31,K.R. Nagar PS,Burglary,2024-09-11,3
KA-07,Kuvempunagar PS,Drug Offence,2025-05-01,3
KA-27,Shikaripura Rural PS,Cyber Crime,2025-03-23,3
KA-23,Khadakalat PS,Domestic Violence,2023-02-01,3
KA-31,Jayaprakash Nagar PS,Domestic Violence,2024-03-21,3
KA-01,Kalaburagi City CENCrime PS,Rioting,2023-11-21,3
KA-11,Konaje PS,Drug Offence,2025-11-01,3
KA-26,Chitradurga Women PS,Rioting,2022-03-03,3
KA-19,Gokarna PS,Domestic Violence,2024-07-07,3
KA-05,Mysuru CEN Crime PS,Burglary,2024-03-02,3
KA-11,Vibanagara PS,Murder,2022-02-16,3
KA-20,Hiriyur Rural PS,Assault,2022-04-03,3
KA-09,Anavatti PS,Fraud,2023-08-19,3
KA-16,Manna Ekhelli PS,Domestic Violence,2025-02-16,3
KA-07,Kuvempunagar PS,Theft,2025-05-01,3
KA-10,Jamakhandi Town PS,Drug Offence,2023-11-26,3
KA-09,K.R. Pet Town PS,Murder,2023-12-07,3
KA-30,Maddur PS,Burglary,2023-10-15,3
KA-31,Jayaprakash Nagar PS,Drug Offence,2024-03-21,3
KA-20,Kembhavi PS,Burglary,2025-09-28,3
KA-11,Honnali PS,Assault,2022-05-01,3
KA-03,Kampli PS,Murder,2024-02-05,3
KA-04,Lingasugur PS,Kidnapping,2023-02-06,3
KA-08,Kallambella PS,Murder,2023-09-08,3
KA-25,Bhadravathi Rural PS,Theft,2023-12-06,3
KA-24,Bemalkhed PS,Fraud,2022-04-01,3
KA-17,Imangala PS,Assault,2022-02-27,3
KA-16,Balur PS,Fraud,2022-08-26,3
KA-06,Ron PS,Domestic Violence,2023-07-24,3
KA-28,Ankali PS,Cyber Crime,2025-02-27,3
KA-30,T.B. Dam PS,Assault,2023-06-08,3
KA-05,Bhadravathi Old Town PS,Robbery,2024-07-04,3
KA-30,T.B. Dam PS,Murder,2023-06-08,3
KA-13,Kempapura Agrahara PS,Theft,2023-12-26,3
KA-25,Humnabad PS,Burglary,2025-05-08,3
KA-09,Tiptur Town PS,Cyber Crime,2023-03-01,3
KA-17,Turuvkere PS,Domestic Violence,2024-07-09,3
KA-30,Chikkamagalur Women PS,Robbery,2023-12-03,3
KA-19,Mico Layout PS,Assault,2022-02-25,3
KA-23,Gowribidanur Rural PS,Rioting,2022-10-09,3
KA-12,Kushnoor PS,Rioting,2024-10-24,3
KA-20,Gownapalli PS,Domestic Violence,2024-10-09,3
KA-22,Ballari Rural PS,Fraud,2022-07-06,3
KA-18,Guttal PS,Theft,2022-01-22,3
KA-16,Byappanahalli PS,Vehicle Theft,2024-10-19,3
KA-16,Manna Ekhelli PS,Murder,2025-02-16,3
KA-14,Gabbur PS,Fraud,2023-05-05,3
KA-09,CEN Crime PS Mysuru City,Robbery,2023-03-13,3
KA-17,Dhannura PS,Rioting,2025-12-09,3
KA-14,Ranebennur Town PS,Robbery,2024-07-03,3
KA-15,Gandhi Nagar PS,Cyber Crime,2023-04-13,3
KA-23,Mulbagal Rural PS,Assault,2024-10-24,3
KA-01,Hirisave PS,Burglary,2023-01-26,3
KA-10,Imangala PS,Kidnapping,2024-03-13,3
KA-13,Ramnagar PS,Domestic Violence,2025-04-14,3
KA-19,Saragur PS,Fraud,2025-02-28,3
KA-07,Vijayanagar PS,Murder,2024-02-24,3
KA-10,Thalak PS,Kidnapping,2025-06-10,3
KA-07,Yelburga PS,Vehicle Theft,2025-10-27,3
KA-25,Humnabad PS,Theft,2025-05-08,3
KA-12,Chandrashekarpura PS,Rioting,2024-09-15,3
KA-29,Kollegala Town PS,Murder,2024-09-11,3
KA-20,Chamarajanagar Rural PS,Fraud,2025-04-23,3
KA-27,Avalahally PS,Burglary,2022-01-04,3
KA-16,V.V. Puram PS,Domestic Violence,2024-05-06,3
KA-25,Jigani PS,Drug Offence,2023-03-08,3
KA-11,City Market PS,Theft,2025-10-05,3
KA-09,Thalaghattapura PS,Vehicle Theft,2025-10-10,3
KA-02,Cubbon Park PS,Robbery,2022-06-23,3
KA-22,Ramnagar PS,Assault,2022-05-03,3
KA-22,City Market PS,Assault,2024-08-14,3
KA-22,Kadra PS,Fraud,2025-12-21,3
KA-28,Ankali PS,Theft,2025-02-27,3
KA-11,Bhatkal Town PS,Vehicle Theft,2022-09-24,3
KA-04,Chikkaballapura CEN Crime PS,Robbery,2023-04-13,3
KA-02,Avalahally PS,Theft,2023-08-11,3
KA-21,Golgumbaz PS,Kidnapping,2025-10-19,3
KA-20,Bagalur PS,Fraud,2024-04-22,3
KA-04,Chigateri PS,Robbery,2022-10-23,3
KA-30,Guttal PS,Drug Offence,2024-11-08,3
KA-09,Mangalapet Market PS,Vehicle Theft,2023-05-01,3
KA-02,Jayanagar PS,Burglary,2023-01-27,3
KA-20,Kamasamudram PS,Drug Offence,2024-06-03,3
KA-23,K.R. Nagar PS,Vehicle Theft,2024-07-12,3
KA-08,Kapu PS,Robbery,2024-09-27,3
KA-12,Hokrana PS,Kidnapping,2025-12-08,3
KA-17,Badavanahalli PS,Robbery,2025-09-20,3
KA-31,Jayaprakash Nagar PS,Rioting,2024-03-21,3
KA-25,Thilakwadi PS,Theft,2024-09-21,3
KA-04,Raichur Women PS,Vehicle Theft,2025-03-19,3
KA-26,Kalasa PS,Burglary,2023-05-09,3
KA-28,Balur PS,Theft,2025-08-06,2
KA-20,Gundlupete PS,Vehicle Theft,2024-06-23,2
KA-24,Karwar Town PS,Rioting,2022-06-12,2
KA-07,Sindhanur Town PS,Assault,2022-09-01,2
KA-02,Vidyaranyarpuram PS,Fraud,2023-02-09,2
KA-31,Ranebennur Town PS,Vehicle Theft,2024-08-02,2
KA-07,Peenya PS,Domestic Violence,2025-07-21,2
KA-21,Attibele PS,Domestic Violence,2022-10-20,2
KA-12,Jnanabharathi PS,Kidnapping,2025-05-05,2
KA-24,Sagara Town PS,Burglary,2022-04-15,2
KA-15,Shikaripura Rural PS,Fraud,2022-03-15,2
KA-09,Byndoor PS,Theft,2025-10-02,2
KA-16,Byappanahalli PS,Theft,2024-10-19,2
KA-08,Balur PS,Fraud,2023-03-13,2
KA-20,Chamarajanagar Rural PS,Fraud,2024-12-02,2
KA-04,Golgumbaz PS,Murder,2023-02-03,2
KA-10,Thalak PS,Murder,2025-06-10,2
KA-30,Gokak Rural PS,Assault,2022-03-03,2
KA-12,Vidyaranyarpuram PS,Kidnapping,2024-09-21,2
KA-13,Teradal PS,Burglary,2022-07-28,2
KA-24,Thalaghattapura PS,Kidnapping,2022-04-01,2
KA-06,Hadagali PS,Fraud,2022-02-11,2
KA-19,Srimangala PS,Drug Offence,2024-11-11,2
KA-13,Kempapura Agrahara PS,Cyber Crime,2023-12-26,2
KA-22,Srimangala PS,Burglary,2022-08-15,2
KA-19,Basaralu PS,Cyber Crime,2024-12-26,2
KA-15,Chitradurga Women PS,Cyber Crime,2024-10-12,2
KA-22,Ramnagar PS,Rioting,2022-05-03,2
KA-19,Mico Layout PS,Domestic Violence,2022-02-25,2
KA-22,Abbinahole PS,Robbery,2024-08-05,2
KA-15,Chamarajanagar Rural PS,Rioting,2025-08-25,2
KA-11,Metagalli PS,Assault,2025-12-06,1
KA-11,Metagalli PS,Kidnapping,2025-12-06,1
KA-23,Andersonpet PS,Rioting,2024-07-23,1
KA-23,Andersonpet PS,Fraud,2024-07-23,1
KA-30,Gokak Rural PS,Burglary,2024-01-05,1
KA-17,Chowka PS,Theft,2025-12-17,1
KA-11,Metagalli PS,Vehicle Theft,2025-12-06,1
KA-17,Chowka PS,Fraud,2025-12-17,1
KA-17,Dhannura PS,Kidnapping,2025-12-09,1
KA-17,Chowka PS,Domestic Violence,2025-12-17,1
KA-11,Metagalli PS,Rioting,2025-12-06,1
KA-30,Gokak Rural PS,Cyber Crime,2024-01-05,1
KA-17,Chowka PS,Kidnapping,2025-12-17,1
KA-17,Dhannura PS,Burglary,2025-12-09,1
KA-17,Dhannura PS,Robbery,2025-12-09,1
KA-23,Andersonpet PS,Cyber Crime,2024-07-23,1
KA-17,Chowka PS,Murder,2025-12-17,1
KA-23,Gowribidanur Rural PS,Burglary,2022-10-09,1
KA-22,Guttal PS,Assault,2023-10-01,1
KA-05,Shanthapur PS,Kidnapping,2025-03-28,1
KA-05,Chittapura PS,Assault,2025-07-24,1
KA-23,Andersonpet PS,Vehicle Theft,2024-07-23,1
KA-31,Dandeli Town PS,Drug Offence,2022-07-12,1
KA-18,Hirehadagali PS,Domestic Violence,2024-11-25,1
KA-28,Balur PS,Burglary,2025-08-06,1
KA-17,Dhannura PS,Cyber Crime,2025-12-09,1
KA-22,Guttal PS,Theft,2023-10-01,1
KA-05,Shanthapur PS,Burglary,2025-03-28,1
KA-25,Jigani PS,Murder,2023-03-08,1
KA-30,Maddur PS,Assault,2023-07-26,1
KA-06,Kutta PS,Domestic Violence,2024-01-28,1
KA-06,Kutta PS,Murder,2024-01-28,1
KA-28,Balur PS,Domestic Violence,2025-08-06,1
KA-16,Balur PS,Murder,2022-08-26,1
KA-11,Metagalli PS,Cyber Crime,2025-12-06,1
KA-18,Hirehadagali PS,Burglary,2024-11-25,1
KA-25,Jigani PS,Rioting,2023-03-08,1
KA-29,Vyalikaval PS,Rioting,2022-10-26,1
KA-20,Sadar Bazar PS,Kidnapping,2023-08-02,1
